ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"12:41:46.948","ANA","1","46.50","120.50","24.04","54.80","40.743366","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","8","1","40.743300","29.941200","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:47.347","GOREV","1","46.50","120.50","24.04","54.80","40.743366","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","8","1","40.743310","29.941210","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:47.962","ANA","1","62.00","120.50","24.04","54.80","40.743377","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","9","1","40.743310","29.941210","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:48.346","GOREV","1","62.00","120.50","24.04","54.80","40.743377","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","9","1","40.743310","29.941210","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:48.975","ANA","1","77.50","120.50","24.04","54.80","40.743389","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","10","1","40.743310","29.941210","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:49.350","GOREV","1","77.50","120.50","24.04","54.80","40.743389","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","10","1","40.743320","29.941220","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:49.988","ANA","1","93.00","120.50","24.04","54.80","40.743400","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","11","1","40.743320","29.941220","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:50.349","GOREV","1","93.00","120.50","24.04","54.80","40.743400","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","11","1","40.743320","29.941220","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:51.002","ANA","1","108.50","120.50","24.04","54.80","40.743412","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","12","1","40.743320","29.941220","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:51.352","GOREV","1","108.50","120.50","24.04","54.80","40.743412","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","12","1","40.743330","29.941230","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:52.016","ANA","1","124.00","120.50","24.04","54.80","40.743423","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","13","1","40.743330","29.941230","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:52.352","GOREV","1","124.00","120.50","24.04","54.80","40.743423","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","13","1","40.743330","29.941230","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:53.028","ANA","1","139.50","120.50","24.04","54.80","40.743434","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","14","1","40.743330","29.941230","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:53.355","GOREV","1","139.50","120.50","24.04","54.80","40.743434","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","14","1","40.743330","29.941230","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:54.042","ANA","1","155.00","120.50","24.04","54.80","40.743446","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","15","1","40.743330","29.941230","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:54.354","GOREV","1","155.00","120.50","24.04","54.80","40.743446","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","15","1","40.743340","29.941240","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:55.056","ANA","3","160.20","40.00","24.04","54.80","40.743457","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","16","1","40.743340","29.941240","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:55.358","GOREV","3","160.20","40.00","24.04","54.80","40.743457","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","16","3","40.743340","29.941240","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:56.069","ANA","3","165.40","40.00","24.04","54.80","40.743469","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","17","3","40.743340","29.941240","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:56.357","GOREV","3","165.40","40.00","24.04","54.80","40.743469","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","17","3","40.743350","29.941250","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:57.082","ANA","3","170.60","40.00","24.04","54.80","40.743480","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","18","3","40.743350","29.941250","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:57.361","GOREV","3","170.60","40.00","24.04","54.80","40.743480","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","18","3","40.743350","29.941250","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:58.095","ANA","3","175.80","40.00","24.04","54.80","40.743492","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","19","3","40.743350","29.941250","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:58.360","GOREV","3","175.80","40.00","24.04","54.80","40.743492","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","19","3","40.743360","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:59.109","ANA","3","181.00","40.00","24.04","54.80","40.743503","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","20","3","40.743360","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:41:59.363","GOREV","3","181.00","40.00","24.04","54.80","40.743503","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","20","3","40.743350","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:00.123","ANA","3","186.20","40.00","24.04","54.80","40.743515","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","21","3","40.743350","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:00.364","GOREV","3","186.20","40.00","24.04","54.80","40.743515","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","21","3","40.743360","29.941270","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:01.136","ANA","3","191.40","40.00","24.04","54.80","40.743526","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","22","3","40.743360","29.941270","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:01.367","GOREV","3","191.40","40.00","24.04","54.80","40.743526","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","22","3","40.743360","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:02.149","ANA","3","196.60","40.00","24.04","54.80","40.743537","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","23","3","40.743360","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:02.366","GOREV","3","196.60","40.00","24.04","54.80","40.743537","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","23","3","40.743360","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:03.163","ANA","3","201.80","40.00","24.04","54.80","40.743549","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","24","3","40.743360","29.941260","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:03.369","GOREV","3","201.80","40.00","24.04","54.80","40.743549","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","24","3","40.743370","29.941270","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:04.176","ANA","3","207.00","40.00","24.04","54.80","40.743560","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","25","3","40.743370","29.941270","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:04.369","GOREV","3","207.00","40.00","24.04","54.80","40.743560","29.941282","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","25","3","40.743370","29.941270","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:05.190","ANA","4","198.50","-15.00","24.04","54.80","40.743579","29.941272","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","26","3","40.743370","29.941270","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:05.372","GOREV","4","198.50","-15.00","24.04","54.80","40.743579","29.941272","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","26","4","40.743380","29.941280","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:06.203","ANA","4","190.00","-15.00","24.04","54.80","40.743598","29.941263","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","27","4","40.743380","29.941280","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:06.372","GOREV","4","190.00","-15.00","24.04","54.80","40.743598","29.941263","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","27","4","40.743380","29.941280","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:07.216","ANA","4","181.50","-15.00","24.04","54.80","40.743618","29.941253","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","28","4","40.743380","29.941280","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:07.375","GOREV","4","181.50","-15.00","24.04","54.80","40.743618","29.941253","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","28","4","40.743390","29.941290","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:08.230","ANA","4","173.00","-15.00","24.04","54.80","40.743637","29.941244","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","29","4","40.743390","29.941290","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:08.375","GOREV","4","173.00","-15.00","24.04","54.80","40.743637","29.941244","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","29","4","40.743390","29.941290","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:09.243","ANA","4","164.50","-15.00","24.04","54.80","40.743656","29.941234","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","30","4","40.743390","29.941290","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:09.374","GOREV","4","164.50","-15.00","24.04","54.80","40.743656","29.941234","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","30","4","40.743400","29.941300","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:10.257","ANA","4","156.00","-15.00","24.04","54.80","40.743675","29.941225","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","31","4","40.743400","29.941300","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:10.377","GOREV","4","156.00","-15.00","24.04","54.80","40.743675","29.941225","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","31","4","40.743400","29.941300","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:11.270","ANA","4","147.50","-15.00","24.04","54.80","40.743694","29.941215","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","32","4","40.743400","29.941300","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:11.377","GOREV","4","147.50","-15.00","24.04","54.80","40.743694","29.941215","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","32","4","40.743400","29.941300","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:12.284","ANA","4","139.00","-15.00","24.04","54.80","40.743713","29.941205","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","33","4","40.743400","29.941300","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:12.381","GOREV","4","139.00","-15.00","24.04","54.80","40.743713","29.941205","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","33","4","40.743410","29.941310","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:13.297","ANA","4","130.50","-15.00","24.04","54.80","40.743732","29.941196","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","34","4","40.743410","29.941310","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:13.380","GOREV","4","130.50","-15.00","24.04","54.80","40.743732","29.941196","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","34","4","40.743410","29.941310","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:14.310","ANA","4","122.00","-15.00","24.04","54.80","40.743751","29.941186","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","35","4","40.743410","29.941310","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:14.383","GOREV","4","122.00","-15.00","24.04","54.80","40.743751","29.941186","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","35","4","40.743420","29.941320","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:15.324","ANA","4","113.50","-15.00","24.04","54.80","40.743770","29.941177","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","36","4","40.743420","29.941320","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:15.382","GOREV","4","113.50","-15.00","24.04","54.80","40.743770","29.941177","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","36","4","40.743420","29.941320","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:16.337","ANA","4","105.00","-15.00","24.04","54.80","40.743789","29.941167","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","37","4","40.743420","29.941320","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:16.387","GOREV","4","105.00","-15.00","24.04","54.80","40.743789","29.941167","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","37","4","40.743430","29.941330","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:17.351","ANA","4","96.50","-15.00","24.04","54.80","40.743808","29.941158","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","38","4","40.743430","29.941330","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:17.386","GOREV","4","96.50","-15.00","24.04","54.80","40.743808","29.941158","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","38","4","40.743430","29.941330","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:18.363","ANA","4","88.00","-15.00","24.04","54.80","40.743827","29.941148","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","39","4","40.743430","29.941330","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:18.389","GOREV","4","88.00","-15.00","24.04","54.80","40.743827","29.941148","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","39","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:19.377","ANA","4","79.50","-15.00","24.04","54.80","40.743846","29.941139","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","40","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:19.388","GOREV","4","79.50","-15.00","24.04","54.80","40.743846","29.941139","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","40","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:20.390","ANA","4","71.00","-15.00","24.04","54.80","40.743865","29.941129","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","41","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:20.392","GOREV","4","71.00","-15.00","24.04","54.80","40.743865","29.941129","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","41","4","40.743430","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:21.391","GOREV","4","71.00","-15.00","24.04","54.80","40.743865","29.941129","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","41","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:21.404","ANA","4","62.50","-15.00","24.04","54.80","40.743885","29.941120","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","42","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
"12:42:22.395","GOREV","4","62.50","-15.00","24.04","54.80","40.743885","29.941120","87.98","0.24","1.20","1013.43","1013.70","1013.57","0","0","0","0","0","0","0","0.067","-0.045","1.000","0.053","-0.036","1.000","42","4","40.743440","29.941340","1.05","0.05","9.85","1.00","0.02","9.81",""
