ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"18:16:56.225","ANA","0","+1.0","+0.0","+30.0","+0.0","+40.7216","+29.9374","-24.9","-14.2","+21.8","102162","102287","102224","0","0","0","0","0","0","0","0","0","0","+2.73","-6.84","-6.05","85","","","","","","","","","",""
"18:16:57.243","ANA","0","+0.8","+0.0","+29.9","+0.0","+40.7216","+29.9374","-25.8","-17.9","+11.9","102165","102291","102228","0","0","0","0","0","0","0","0","0","0","+5.86","-4.75","-6.03","86","","","","","","","","","",""
"18:17:45.884","ANA","0","+0.0","+0.0","+29.9","+0.0","+40.7216","+29.9374","+8.7","+3.7","+51.0","102177","102301","102239","0","0","0","0","0","0","0","0","0","0","+0.18","-9.27","-0.36","134","","","","","","","","","",""
"18:18:36.335","ANA","0","+0.0","+0.0","+30.3","+0.0","+40.7216","+29.9374","+11.7","-25.6","+31.9","102181","102301","102241","0","0","0","0","0","0","0","0","0","0","+1.67","-8.89","-2.64","184","","","","","","","","","",""
"18:18:37.325","ANA","0","+0.0","+0.0","+30.3","+0.0","+40.7216","+29.9374","+14.3","-22.3","+30.2","102180","102300","102240","0","0","0","0","0","0","0","0","0","0","+3.07","-9.30","-1.99","185","","","","","","","","","",""
"18:18:38.320","ANA","0","+0.0","+0.0","+30.3","+0.0","+40.7216","+29.9374","+16.1","-19.8","+31.6","102181","102300","102241","0","0","0","0","0","0","0","0","0","0","+3.16","-8.93","-1.38","186","","","","","","","","","",""
"18:18:39.295","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+0.6","-28.3","+33.0","102181","102299","102240","0","0","0","0","0","0","0","0","0","0","+1.99","-8.64","-4.67","187","","","","","","","","","",""
"18:18:40.313","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+6.1","-23.0","+32.3","102180","102299","102239","0","0","0","0","0","0","0","0","0","0","+2.54","-8.28","-3.49","188","","","","","","","","","",""
"18:18:41.329","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+4.3","-26.7","+32.6","102179","102298","102239","0","0","0","0","0","0","0","0","0","0","+2.26","-8.56","-4.11","189","","","","","","","","","",""
"18:18:42.347","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+4.8","-28.1","+34.0","102178","102298","102238","0","0","0","0","0","0","0","0","0","0","+1.61","-8.79","-3.38","190","","","","","","","","","",""
"18:18:43.363","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+9.2","-23.7","+34.8","102180","102298","102239","0","0","0","0","0","0","0","0","0","0","+2.08","-9.34","-2.07","191","","","","","","","","","",""
"18:18:44.381","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+6.7","-18.2","+35.2","102182","102300","102241","0","0","0","0","0","0","0","0","0","0","+2.58","-9.07","-2.56","192","","","","","","","","","",""
"18:18:45.377","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","+5.8","-15.1","+39.1","102180","102301","102240","0","0","0","0","0","0","0","0","0","0","+2.68","-9.39","-1.80","193","","","","","","","","","",""
"18:18:46.417","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","+16.7","-12.0","+36.3","102179","102302","102241","0","0","0","0","0","0","0","0","0","0","+2.50","-9.40","-0.68","194","","","","","","","","","",""
"18:18:47.391","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","+16.1","-4.8","+38.6","102180","102301","102241","0","0","0","0","0","0","0","0","0","0","+2.89","-9.22","+1.16","195","","","","","","","","","",""
"18:18:48.409","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","+4.9","+12.4","+38.3","102182","102301","102242","0","0","0","0","0","0","0","0","0","0","+2.94","-9.38","+0.26","196","","","","","","","","","",""
"18:18:49.426","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","+4.2","+14.0","+39.0","102184","102305","102244","0","0","0","0","0","0","0","0","0","0","+2.24","-9.68","+0.21","197","","","","","","","","","",""
"18:18:50.443","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","+6.1","+10.1","+43.3","102183","102305","102244","0","0","0","0","0","0","0","0","0","0","+1.44","-9.69","-0.27","198","","","","","","","","","",""
"18:18:51.460","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","+4.4","+15.7","+41.8","102183","102302","102243","0","0","0","0","0","0","0","0","0","0","+2.43","-9.11","+0.79","199","","","","","","","","","",""
"18:18:52.478","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","-3.5","+25.6","+38.0","102182","102301","102242","0","0","0","0","0","0","0","0","0","0","+2.72","-9.52","+0.42","200","","","","","","","","","",""
"18:18:53.494","ANA","0","+0.0","+0.0","+30.1","+0.0","+40.7216","+29.9374","-5.3","+25.7","+36.1","102183","102303","102243","0","0","0","0","0","0","0","0","0","0","+3.16","-9.22","+0.37","201","","","","","","","","","",""
"18:18:54.511","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","-4.1","+25.3","+34.3","102183","102301","102242","0","0","0","0","0","0","0","0","0","0","+3.67","-9.21","+0.69","202","","","","","","","","","",""
"18:18:55.528","ANA","0","+0.0","+0.0","+30.2","+0.0","+40.7216","+29.9374","-6.5","+26.9","+34.4","102183","102301","102242","0","0","0","0","0","0","0","0","0","0","+3.44","-8.72","+0.34","203","","","","","","","","","",""
"18:18:56.545","ANA","0","+0.0","+0.0","+30.3","+0.0","+40.7216","+29.9374","-1.8","+23.0","+35.9","102183","102301","102242","0","0","0","0","0","0","0","0","0","0","+3.11","-9.02","+0.84","204","","","","","","","","","",""
"18:18:57.564","ANA","0","+0.0","+0.0","+30.3","+0.0","+40.7216","+29.9374","-0.9","+22.5","+36.7","102183","102301","102242","0","0","0","0","0","0","0","0","0","0","+2.97","-9.14","+0.54","205","","","","","","","","","",""
"18:18:58.580","ANA","0","+0.0","+0.0","+30.3","+0.0","+40.7216","+29.9374","-0.8","+17.9","+36.2","102183","102299","102241","0","0","0","0","0","0","0","0","0","0","+2.94","-9.64","-0.05","206","","","","","","","","","",""
"18:18:59.598","ANA","0","+0.0","+0.0","+30.4","+0.0","+40.7216","+29.9374","+0.9","+18.3","+38.9","102183","102300","102241","0","0","0","0","0","0","0","0","0","0","+2.67","-9.60","+0.68","207","","","","","","","","","",""
"18:19:00.614","ANA","0","+0.0","+0.0","+30.4","+0.0","+40.7216","+29.9374","-2.4","+20.5","+38.1","102185","102299","102242","0","0","0","0","0","0","0","0","0","0","+2.93","-9.39","+0.17","208","","","","","","","","","",""
"18:19:01.631","ANA","0","+0.0","+0.0","+30.4","+0.0","+40.7216","+29.9374","-3.6","+21.1","+37.4","102184","102299","102241","0","0","0","0","0","0","0","0","0","0","+3.09","-9.22","+0.30","209","","","","","","","","","",""
"18:19:02.649","ANA","0","+0.0","+0.0","+30.5","+0.0","+40.7216","+29.9374","-2.3","+27.4","+40.7","102185","102297","102241","0","0","0","0","0","0","0","0","0","0","+2.30","-9.30","+0.52","210","","","","","","","","","",""
"18:19:03.666","ANA","0","+0.0","+0.0","+30.6","+0.0","+40.7216","+29.9374","-6.4","+30.4","+39.3","102183","102298","102241","0","0","0","0","0","0","0","0","0","0","+2.63","-9.32","+0.43","211","","","","","","","","","",""
"18:19:04.683","ANA","0","+0.0","+0.0","+30.6","+0.0","+40.7216","+29.9374","-7.4","+31.7","+38.6","102184","102299","102241","0","0","0","0","0","0","0","0","0","0","+2.74","-9.22","+0.31","212","","","","","","","","","",""
"18:19:05.700","ANA","0","+0.0","+0.0","+30.7","+0.0","+40.7216","+29.9374","-7.3","+31.7","+37.2","102185","102298","102241","0","0","0","0","0","0","0","0","0","0","+3.22","-9.18","+0.54","213","","","","","","","","","",""
"18:19:06.716","ANA","0","+0.0","+0.0","+30.7","+0.0","+40.7216","+29.9374","-5.1","+29.1","+36.8","102186","102299","102242","0","0","0","0","0","0","0","0","0","0","+3.07","-9.21","+0.27","214","","","","","","","","","",""
"18:19:07.734","ANA","0","+0.0","+0.0","+30.8","+0.0","+40.7216","+29.9374","-3.9","+25.5","+39.3","102185","102298","102242","0","0","0","0","0","0","0","0","0","0","+2.59","-9.38","+0.07","215","","","","","","","","","",""
"18:19:08.751","ANA","0","+0.0","+0.0","+30.8","+0.0","+40.7216","+29.9374","-3.0","+27.1","+38.4","102185","102297","102241","0","0","0","0","0","0","0","0","0","0","+2.74","-9.22","+0.58","216","","","","","","","","","",""
"18:19:09.768","ANA","0","+0.0","+0.0","+30.8","+0.0","+40.7216","+29.9374","-2.5","+25.6","+37.7","102185","102299","102242","0","0","0","0","0","0","0","0","0","0","+2.82","-9.18","+0.94","217","","","","","","","","","",""
"18:19:10.785","ANA","0","+0.0","+0.0","+30.9","+0.0","+40.7216","+29.9374","+1.0","+22.4","+37.2","102187","102300","102243","0","0","0","0","0","0","0","0","0","0","+2.92","-9.27","+0.52","218","","","","","","","","","",""
"18:19:11.802","ANA","0","+0.0","+0.0","+30.9","+0.0","+40.7216","+29.9374","+0.5","+22.7","+37.5","102187","102299","102243","0","0","0","0","0","0","0","0","0","0","+3.16","-9.01","+0.36","219","","","","","","","","","",""
"18:19:17.905","ANA","0","+0.0","+0.0","+31.2","+0.0","+40.7216","+29.9374","+0.7","+21.5","+40.0","102186","102297","102241","0","0","0","0","0","0","0","0","0","0","+2.72","-9.35","+0.46","225","","","","","","","","","",""
"18:19:18.922","ANA","0","+0.0","+0.0","+31.3","+0.0","+40.7216","+29.9374","-0.0","+24.0","+38.9","102186","102297","102241","0","0","0","0","0","0","0","0","0","0","+2.75","-9.15","+0.50","226","","","","","","","","","",""
"18:19:19.939","ANA","0","+0.0","+0.0","+31.3","+0.0","+40.7216","+29.9374","+1.5","+24.0","+39.5","102185","102294","102240","0","0","0","0","0","0","0","0","0","0","+2.74","-9.34","+1.26","227","","","","","","","","","",""
"18:19:20.955","ANA","0","+0.0","+0.0","+31.4","+0.0","+40.7216","+29.9374","-0.6","+25.4","+39.0","102185","102293","102239","0","0","0","0","0","0","0","0","0","0","+2.85","-9.25","+0.76","228","","","","","","","","","",""
"18:19:21.971","ANA","0","+0.0","+0.0","+31.4","+0.0","+40.7216","+29.9374","-0.8","+26.2","+39.4","102185","102293","102239","0","0","0","0","0","0","0","0","0","0","+2.56","-9.18","+0.87","229","","","","","","","","","",""
"18:19:22.989","ANA","0","+0.0","+0.0","+31.5","+0.0","+40.7216","+29.9374","-1.8","+27.1","+38.5","102184","102294","102239","0","0","0","0","0","0","0","0","0","0","+3.01","-9.39","+0.62","230","","","","","","","","","",""
"18:19:24.008","ANA","0","+0.0","+0.0","+31.5","+0.0","+40.7216","+29.9374","+3.4","+23.6","+42.1","102184","102292","102238","0","0","0","0","0","0","0","0","0","0","+2.09","-9.03","+1.01","231","","","","","","","","","",""
"18:19:25.024","ANA","0","+0.0","+0.0","+31.6","+0.0","+40.7216","+29.9374","+8.9","+19.6","+44.7","102184","102294","102239","0","0","0","0","0","0","0","0","0","0","+1.67","-9.40","+1.89","232","","","","","","","","","",""
"18:19:26.040","ANA","0","+0.0","+0.0","+31.6","+0.0","+40.7216","+29.9374","+4.4","+18.0","+43.4","102184","102296","102240","0","0","0","0","0","0","0","0","0","0","+1.94","-9.61","+0.51","233","","","","","","","","","",""
"18:19:27.057","ANA","0","+0.0","+0.0","+31.7","+0.0","+40.7216","+29.9374","+4.9","+17.4","+44.0","102182","102296","102239","0","0","0","0","0","0","0","0","0","0","+1.96","-9.52","+0.31","234","","","","","","","","","",""
"18:19:28.075","ANA","0","+0.0","+0.0","+31.7","+0.0","+40.7216","+29.9374","+5.8","+18.1","+43.3","102182","102297","102239","0","0","0","0","0","0","0","0","0","0","+2.18","-9.65","+0.82","235","","","","","","","","","",""
"18:19:29.090","ANA","0","+0.0","+0.0","+31.8","+0.0","+40.7216","+29.9374","+6.5","+16.6","+44.0","102182","102294","102238","0","0","0","0","0","0","0","0","0","0","+1.80","-9.60","+0.58","236","","","","","","","","","",""
"18:19:30.108","ANA","0","+0.0","+0.0","+31.8","+0.0","+40.7216","+29.9374","+8.4","+15.2","+43.2","102184","102295","102239","0","0","0","0","0","0","0","0","0","0","+1.82","-9.63","+1.77","237","","","","","","","","","",""
"18:19:31.124","ANA","0","+0.0","+0.0","+31.9","+0.0","+40.7216","+29.9374","+6.4","+17.3","+44.5","102185","102294","102239","0","0","0","0","0","0","0","0","0","0","+1.78","-9.46","+0.72","238","","","","","","","","","",""
"18:19:32.141","ANA","0","+0.0","+0.0","+31.9","+0.0","+40.7216","+29.9374","+5.0","+20.0","+44.3","102184","102294","102239","0","0","0","0","0","0","0","0","0","0","+1.46","-9.61","+1.44","239","","","","","","","","","",""
"18:19:33.159","ANA","0","+0.0","+0.0","+32.0","+0.0","+40.7216","+29.9374","+6.3","+18.3","+46.0","102183","102295","102239","0","0","0","0","0","0","0","0","0","0","+1.21","-9.72","+0.82","240","","","","","","","","","",""
"18:19:34.176","ANA","0","+0.0","+0.0","+32.0","+0.0","+40.7216","+29.9374","+4.5","+19.2","+46.4","102181","102295","102238","0","0","0","0","0","0","0","0","0","0","+1.62","-9.68","+0.74","241","","","","","","","","","",""
"18:19:35.191","ANA","0","+0.0","+0.0","+32.0","+0.0","+40.7216","+29.9374","+5.0","+19.7","+46.2","102184","102295","102239","0","0","0","0","0","0","0","0","0","0","+1.70","-9.65","+0.85","242","","","","","","","","","",""
"18:19:36.208","ANA","0","+0.0","+0.0","+32.1","+0.0","+40.7216","+29.9374","+6.9","+18.7","+46.0","102184","102294","102239","0","0","0","0","0","0","0","0","0","0","+1.46","-9.56","+1.40","243","","","","","","","","","",""
"18:19:37.226","ANA","0","+0.0","+0.0","+32.1","+0.0","+40.7216","+29.9374","+6.2","+17.9","+47.0","102183","102292","102237","0","0","0","0","0","0","0","0","0","0","+1.35","-9.71","+1.00","244","","","","","","","","","",""
"18:19:38.242","ANA","0","+0.0","+0.0","+32.1","+0.0","+40.7216","+29.9374","+6.1","+16.7","+46.0","102187","102293","102240","0","0","0","0","0","0","0","0","0","0","+1.62","-9.64","+0.76","245","","","","","","","","","",""
"18:19:39.258","ANA","0","+0.0","+0.0","+32.2","+0.0","+40.7216","+29.9374","+5.1","+15.7","+47.1","102186","102292","102239","0","0","0","0","0","0","0","0","0","0","+1.33","-9.72","+0.34","246","","","","","","","","","",""
"18:19:40.275","ANA","0","+0.0","+0.0","+32.2","+0.0","+40.7216","+29.9374","+6.4","+15.0","+46.0","102184","102292","102238","0","0","0","0","0","0","0","0","0","0","+1.71","-9.71","+0.57","247","","","","","","","","","",""
"18:19:41.293","ANA","0","+0.0","+0.0","+32.2","+0.0","+40.7216","+29.9374","+7.8","+14.6","+46.1","102185","102290","102238","0","0","0","0","0","0","0","0","0","0","+1.55","-9.61","+0.78","248","","","","","","","","","",""
"18:19:42.309","ANA","0","+0.0","+0.0","+32.3","+0.0","+40.7216","+29.9374","+8.4","+14.1","+46.4","102183","102292","102238","0","0","0","0","0","0","0","0","0","0","+1.32","-9.79","+0.83","249","","","","","","","","","",""
"18:19:43.326","ANA","0","+0.0","+0.0","+32.3","+0.0","+40.7216","+29.9374","+8.1","+13.9","+45.8","102182","102292","102237","0","0","0","0","0","0","0","0","0","0","+1.71","-9.64","+0.80","250","","","","","","","","","",""
"18:20:08.643","ANA","0","+1.7","+0.0","+33.2","+0.0","+40.7216","+29.9374","-10.1","+58.0","+50.2","102149","102296","102222","0","0","0","0","0","0","0","0","0","0","-0.52","-9.42","+1.02","275","","","","","","","","","",""
"18:20:34.602","ANA","1","+4.4","+0.0","+34.8","+0.0","+40.7216","+29.9374","-49.8","+141.2","+30.9","102114","102311","102213","0","0","0","0","0","0","0","0","0","0","-2.08","-9.68","+1.22","301","","","","","","","","","",""
"18:20:45.662","ANA","1","+0.7","+0.0","+34.2","+0.0","+40.7216","+29.9374","+50.8","+72.2","+35.3","102169","102295","102232","0","0","0","0","0","0","0","0","0","0","-1.38","-4.17","+8.75","312","","","","","","","","","",""
"18:20:46.657","ANA","1","+0.1","+0.0","+34.2","+0.0","+40.7216","+29.9374","+50.4","+78.9","+32.7","102178","102293","102236","0","0","0","0","0","0","0","0","0","0","-2.83","-3.39","+8.93","313","","","","","","","","","",""
"18:20:47.654","ANA","1","+0.0","+0.0","+34.1","+0.0","+40.7216","+29.9374","+33.1","+50.5","+57.2","102177","102293","102235","0","0","0","0","0","0","0","0","0","0","-3.13","-7.59","+5.63","314","","","","","","","","","",""
"18:20:58.613","ANA","1","+0.0","+0.0","+33.6","+0.0","+40.7216","+29.9374","+50.6","+42.8","+46.3","102178","102293","102236","0","0","0","0","0","0","0","0","0","0","+0.96","-7.28","+8.72","325","","","","","","","","","",""
"18:20:59.610","ANA","1","+0.0","+0.0","+33.5","+0.0","+40.7216","+29.9374","+44.2","+57.6","+45.9","102179","102291","102235","0","0","0","0","0","0","0","0","0","0","-1.82","-6.07","+7.88","326","","","","","","","","","",""
"18:21:00.606","ANA","1","+0.0","+0.0","+33.5","+0.0","+40.7216","+29.9374","+41.1","+51.1","+44.4","102179","102294","102237","0","0","0","0","0","0","0","0","0","0","-1.42","-6.53","+7.32","327","","","","","","","","","",""
"18:21:13.555","ANA","1","+0.0","+0.0","+33.3","+0.0","+40.7216","+29.9374","+28.3","-0.7","+15.6","102188","102300","102244","0","0","0","0","0","0","0","0","0","0","+1.35","-5.69","-2.21","340","","","","","","","","","",""
"18:21:14.573","ANA","1","+0.0","+0.0","+33.2","+0.0","+40.7216","+29.9374","+0.9","+22.5","+60.4","102187","102300","102243","0","0","0","0","0","0","0","0","0","0","-2.75","-7.09","+1.72","341","","","","","","","","","",""
"18:21:15.610","ANA","1","+0.0","+0.0","+33.1","+0.0","+40.7216","+29.9374","+13.5","-27.6","+23.2","102181","102293","102237","0","0","0","0","0","0","0","0","0","0","+1.19","-8.82","-0.94","342","","","","","","","","","",""
"18:21:16.584","ANA","1","+0.0","+0.0","+33.0","+0.0","+40.7216","+29.9374","+16.8","-23.3","+6.2","102178","102294","102236","0","0","0","0","0","0","0","0","0","0","+6.13","-7.17","-2.50","343","","","","","","","","","",""
"18:21:17.600","ANA","1","+0.0","+0.0","+32.9","+0.0","+40.7216","+29.9374","+32.8","-33.3","-1.8","102179","102295","102237","0","0","0","0","0","0","0","0","0","0","+6.67","-5.32","-2.49","344","","","","","","","","","",""
"18:21:18.640","ANA","1","+0.0","+0.0","+32.8","+0.0","+40.7216","+29.9374","+51.2","-45.2","+11.4","102184","102298","102241","0","0","0","0","0","0","0","0","0","0","+5.44","-8.27","+0.32","345","","","","","","","","","",""
"18:21:19.638","ANA","1","+0.0","+0.0","+32.7","+0.0","+40.7216","+29.9374","+42.2","-30.1","+41.2","102183","102298","102241","0","0","0","0","0","0","0","0","0","0","+2.00","-11.65","+3.66","346","","","","","","","","","",""
"18:21:20.633","ANA","1","+0.0","+0.0","+32.6","+0.0","+40.7216","+29.9374","+21.8","-31.3","+31.8","102182","102296","102239","0","0","0","0","0","0","0","0","0","0","+1.98","-7.67","-3.11","347","","","","","","","","","",""
"18:21:21.629","ANA","1","+0.0","+0.0","+32.5","+0.0","+40.7216","+29.9374","+50.0","+12.6","+33.0","102182","102297","102239","0","0","0","0","0","0","0","0","0","0","+3.04","-6.80","+6.19","348","","","","","","","","","",""
"18:21:22.625","ANA","1","+0.0","+0.0","+32.5","+0.0","+40.7216","+29.9374","+58.7","+22.8","+25.1","102181","102296","102238","0","0","0","0","0","0","0","0","0","0","+3.49","-5.19","+7.07","349","","","","","","","","","",""
"18:21:23.622","ANA","1","+0.0","+0.0","+32.5","+0.0","+40.7216","+29.9374","+31.8","+50.2","+11.8","102185","102298","102241","0","0","0","0","0","0","0","0","0","0","+2.94","-4.13","+7.44","350","","","","","","","","","",""
"18:21:24.618","ANA","1","+0.0","+0.0","+32.4","+0.0","+40.7216","+29.9374","+36.4","+34.9","+34.5","102188","102300","102244","0","0","0","0","0","0","0","0","0","0","+1.59","-6.26","+6.80","351","","","","","","","","","",""
"18:21:25.614","ANA","1","+0.0","+0.0","+32.3","+0.0","+40.7216","+29.9374","+53.1","+27.9","+19.5","102185","102301","102243","0","0","0","0","0","0","0","0","0","0","+4.40","-3.43","+8.22","352","","","","","","","","","",""
"18:21:26.610","ANA","1","+0.0","+0.0","+32.3","+0.0","+40.7216","+29.9374","+56.0","-11.8","+38.8","102183","102300","102242","0","0","0","0","0","0","0","0","0","0","+3.00","-7.23","+4.90","353","","","","","","","","","",""
"18:21:27.585","ANA","1","+0.0","+0.0","+32.2","+0.0","+40.7216","+29.9374","+51.8","-5.9","+36.8","102182","102300","102241","0","0","0","0","0","0","0","0","0","0","+3.15","-7.19","+5.17","354","","","","","","","","","",""
"18:21:28.625","ANA","1","+0.0","+0.0","+32.2","+0.0","+40.7216","+29.9374","+50.9","-14.4","+40.7","102182","102301","102241","0","0","0","0","0","0","0","0","0","0","+2.38","-8.72","+3.99","355","","","","","","","","","",""
"18:21:29.621","ANA","1","+0.0","+0.0","+32.2","+0.0","+40.7216","+29.9374","+38.9","+13.5","+31.6","102184","102301","102243","0","0","0","0","0","0","0","0","0","0","+4.17","-8.11","+4.46","356","","","","","","","","","",""
"18:21:30.618","ANA","1","+0.0","+0.0","+32.1","+0.0","+40.7216","+29.9374","+33.7","+19.8","+37.1","102187","102302","102245","0","0","0","0","0","0","0","0","0","0","+1.29","-8.97","+3.38","357","","","","","","","","","",""
"18:21:31.614","ANA","1","+0.0","+0.0","+32.1","+0.0","+40.7216","+29.9374","+59.8","-27.6","+48.1","102187","102299","102243","0","0","0","0","0","0","0","0","0","0","+2.27","-8.53","+4.17","358","","","","","","","","","",""
"18:21:32.613","ANA","1","+0.0","+0.0","+32.1","+0.0","+40.7216","+29.9374","+52.2","-25.6","+52.6","102188","102299","102244","0","0","0","0","0","0","0","0","0","0","+1.17","-9.97","+4.53","359","","","","","","","","","",""
"18:21:33.608","ANA","1","+0.0","+0.0","+32.0","+0.0","+40.7216","+29.9374","+25.0","-24.5","+59.7","102185","102300","102242","0","0","0","0","0","0","0","0","0","0","-1.40","-9.57","+0.90","360","","","","","","","","","",""
"18:21:44.611","ANA","1","+0.0","+0.0","+31.9","+0.0","+40.7216","+29.9374","+47.7","-12.0","+17.4","102184","102299","102242","0","0","0","0","0","0","0","0","0","0","+4.44","-6.94","+2.75","371","","","","","","","","","",""
"18:21:45.619","ANA","1","+0.0","+0.0","+31.9","+0.0","+40.7216","+29.9374","+41.2","-42.0","+46.4","102184","102295","102240","0","0","0","0","0","0","0","0","0","0","-0.01","+325.52","+0.01","372","","","","","","","","","",""
"18:21:46.614","ANA","1","-0.5","-2.6","+31.9","+0.0","+40.7216","+29.9374","+41.5","-29.0","+44.1","102184","102295","102240","0","0","0","0","0","0","0","0","0","0","+0.98","-9.23","+2.01","373","","","","","","","","","",""
"18:21:47.611","ANA","1","-2.0","-7.6","+31.8","+0.0","+40.7216","+29.9374","+34.2","-19.0","+45.7","102185","102298","102241","0","0","0","0","0","0","0","0","0","0","+1.45","-9.40","+2.11","374","","","","","","","","","",""
"18:21:48.609","ANA","1","-3.0","-7.3","+31.8","+0.0","+40.7216","+29.9374","+30.9","-25.0","+43.3","102187","102302","102244","0","0","0","0","0","0","0","0","0","0","+1.24","-9.81","+0.45","375","","","","","","","","","",""
