ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:27:39.072","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","53.18","14.90","11.87","26.04","0.000000","0.000000","",""
"06:27:39.226","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","53.10","14.85","11.92","26.00","0.000000","0.000000","",""
"06:27:39.395","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","53.01","14.82","11.72","25.97","0.000000","0.000000","",""
"06:27:39.563","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.64","52.93","14.77","11.85","25.93","0.000000","0.000000","",""
"06:27:39.726","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.63","52.84","14.75","11.98","25.90","0.000000","0.000000","",""
"06:27:39.906","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","52.76","14.78","12.06","25.86","0.000000","0.000000","",""
"06:27:40.063","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","52.67","14.82","11.89","25.83","0.000000","0.000000","",""
"06:27:40.231","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","52.59","14.88","11.71","25.79","0.000000","0.000000","",""
"06:27:40.393","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.67","52.51","14.80","11.74","25.75","0.000000","0.000000","",""
"06:27:40.566","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","52.42","14.82","11.88","25.72","0.000000","0.000000","",""
"06:27:40.728","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.68","52.34","14.80","11.84","25.68","0.000000","0.000000","",""
"06:27:40.909","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.65","52.26","14.70","11.82","25.65","0.000000","0.000000","",""
"06:27:41.061","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.68","52.17","14.86","11.87","25.61","0.000000","0.000000","",""
"06:27:41.229","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.66","52.09","14.74","11.84","25.58","0.000000","0.000000","",""
"06:27:41.397","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","52.00","14.78","11.91","25.54","0.000000","0.000000","",""
"06:27:41.563","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","51.91","14.70","11.80","25.50","0.000000","0.000000","",""
"06:27:41.738","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","51.83","14.79","11.68","25.47","0.000000","0.000000","",""
"06:27:41.900","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.67","51.75","14.91","11.82","25.43","0.000000","0.000000","",""
"06:27:42.076","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","51.66","14.92","11.91","25.40","0.000000","0.000000","",""
"06:27:42.252","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","51.58","14.89","11.92","25.36","0.000000","0.000000","",""
"06:27:42.397","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","51.49","14.85","11.85","25.32","0.000000","0.000000","",""
"06:27:42.570","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.69","51.41","14.79","11.88","25.29","0.000000","0.000000","",""
"06:27:42.731","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.67","51.32","14.70","12.02","25.25","0.000000","0.000000","",""
"06:27:42.905","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.69","51.24","14.89","11.92","25.21","0.000000","0.000000","",""
"06:27:43.072","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.66","51.16","14.84","11.93","25.18","0.000000","0.000000","",""
"06:27:43.241","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.68","51.07","14.84","11.64","25.14","0.000000","0.000000","",""
"06:27:43.401","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.68","50.98","14.88","11.93","25.11","0.000000","0.000000","",""
"06:27:43.572","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","50.90","14.92","12.00","25.07","0.000000","0.000000","",""
"06:27:43.737","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","50.82","14.71","11.87","25.03","0.000000","0.000000","",""
"06:27:43.904","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","50.73","14.77","11.92","25.00","0.000000","0.000000","",""
"06:27:44.066","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.68","50.65","14.95","11.64","24.96","0.000000","0.000000","",""
"06:27:44.276","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.69","50.56","14.79","11.76","24.93","0.000000","0.000000","",""
"06:27:44.402","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.70","50.48","14.90","11.98","24.89","0.000000","0.000000","",""
"06:27:44.567","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.70","50.39","14.80","11.77","24.85","0.000000","0.000000","",""
"06:27:44.734","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","50.31","15.04","11.82","24.82","0.000000","0.000000","",""
"06:27:44.917","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","50.22","14.82","11.97","24.78","0.000000","0.000000","",""
"06:27:45.068","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","50.14","14.81","11.76","24.75","0.000000","0.000000","",""
"06:27:45.265","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","50.06","14.84","12.03","24.71","0.000000","0.000000","",""
"06:27:45.407","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","49.97","14.85","11.79","24.67","0.000000","0.000000","",""
"06:27:45.570","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","49.89","14.89","11.92","24.64","0.000000","0.000000","",""
"06:27:45.752","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.61","49.80","14.78","11.88","24.60","0.000000","0.000000","",""
"06:27:45.914","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.63","49.72","14.94","11.93","24.56","0.000000","0.000000","",""
"06:27:46.078","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","49.63","14.86","11.88","24.53","0.000000","0.000000","",""
"06:27:46.248","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","49.55","14.76","11.84","24.49","0.000000","0.000000","",""
"06:27:46.408","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","49.46","14.67","11.77","24.45","0.000000","0.000000","",""
"06:27:46.571","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","49.38","14.79","11.75","24.42","0.000000","0.000000","",""
"06:27:46.737","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","49.29","14.64","11.73","24.38","0.000000","0.000000","",""
"06:27:46.904","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","49.21","14.83","11.91","24.35","0.000000","0.000000","",""
"06:27:47.072","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.64","49.12","14.74","11.90","24.31","0.000000","0.000000","",""
"06:27:47.238","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.66","49.04","14.76","12.09","24.27","0.000000","0.000000","",""
"06:27:47.420","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.69","48.95","14.86","11.94","24.23","0.000000","0.000000","",""
"06:27:47.572","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.69","48.87","14.87","11.88","24.20","0.000000","0.000000","",""
"06:27:47.739","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","48.78","14.94","11.72","24.16","0.000000","0.000000","",""
"06:27:47.907","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","48.70","14.98","11.75","24.13","0.000000","0.000000","",""
"06:27:48.072","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","48.62","14.80","11.82","24.09","0.000000","0.000000","",""
"06:27:48.252","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","48.54","14.93","11.92","24.06","0.000000","0.000000","",""
"06:27:48.406","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","48.45","14.83","11.86","24.02","0.000000","0.000000","",""
"06:27:48.606","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","48.37","14.72","11.90","23.98","0.000000","0.000000","",""
"06:27:48.741","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","48.29","14.91","11.87","23.95","0.000000","0.000000","",""
"06:27:48.924","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","48.20","14.90","11.99","23.91","0.000000","0.000000","",""
"06:27:49.074","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","48.12","14.96","11.96","23.88","0.000000","0.000000","",""
"06:27:49.242","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","48.03","14.79","12.02","23.84","0.000000","0.000000","",""
"06:27:49.425","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","47.95","14.80","11.91","23.81","0.000000","0.000000","",""
"06:27:49.577","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.63","47.86","14.83","11.92","23.77","0.000000","0.000000","",""
"06:27:49.743","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.67","47.78","14.69","11.85","23.74","0.000000","0.000000","",""
"06:27:49.916","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","47.69","14.89","11.73","23.70","0.000000","0.000000","",""
"06:27:50.096","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","47.61","14.78","12.03","23.67","0.000000","0.000000","",""
"06:27:50.247","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","47.52","14.95","11.71","23.63","0.000000","0.000000","",""
"06:27:50.410","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.65","47.44","14.85","11.92","23.59","0.000000","0.000000","",""
"06:27:50.599","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","47.35","14.91","11.66","23.55","0.000000","0.000000","",""
"06:27:50.745","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","47.27","14.77","11.66","23.52","0.000000","0.000000","",""
"06:27:50.955","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","47.19","14.83","11.76","23.48","0.000000","0.000000","",""
"06:27:51.083","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","47.10","14.74","11.84","23.44","0.000000","0.000000","",""
"06:27:51.244","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","47.02","14.81","11.82","23.41","0.000000","0.000000","",""
"06:27:51.416","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","46.94","14.91","11.95","23.37","0.000000","0.000000","",""
"06:27:51.580","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.63","46.85","14.80","11.91","23.33","0.000000","0.000000","",""
"06:27:51.746","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","46.77","14.80","11.83","23.30","0.000000","0.000000","",""
"06:27:51.922","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","46.68","14.86","11.81","23.26","0.000000","0.000000","",""
"06:27:52.080","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.63","46.59","14.66","11.84","23.23","0.000000","0.000000","",""
"06:27:52.267","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.67","46.51","14.76","11.71","23.19","0.000000","0.000000","",""
"06:27:52.430","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.67","46.42","14.77","11.82","23.15","0.000000","0.000000","",""
"06:27:52.580","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","46.34","14.82","11.69","23.11","0.000000","0.000000","",""
"06:27:52.747","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","46.25","14.79","11.93","23.07","0.000000","0.000000","",""
"06:27:52.925","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","46.16","14.90","11.80","23.04","0.000000","0.000000","",""
"06:27:53.083","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","46.08","14.80","11.80","23.00","0.000000","0.000000","",""
"06:27:53.249","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","45.99","14.83","11.96","22.96","0.000000","0.000000","",""
"06:27:53.418","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","45.91","14.89","11.79","22.93","0.000000","0.000000","",""
"06:27:53.593","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","45.82","14.85","11.95","22.89","0.000000","0.000000","",""
"06:27:53.749","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.68","45.73","14.81","11.93","22.85","0.000000","0.000000","",""
"06:27:53.918","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.66","45.65","14.82","11.86","22.82","0.000000","0.000000","",""
"06:27:54.088","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.67","45.57","15.01","11.77","22.78","0.000000","0.000000","",""
"06:27:54.250","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.65","45.48","14.71","11.66","22.75","0.000000","0.000000","",""
"06:27:54.419","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.63","45.39","14.85","11.86","22.71","0.000000","0.000000","",""
"06:27:54.598","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.65","45.31","14.81","11.98","22.68","0.000000","0.000000","",""
"06:27:54.751","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.48","18.66","45.23","14.69","11.78","22.64","0.000000","0.000000","",""
"06:27:54.918","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.65","45.14","14.86","11.90","22.60","0.000000","0.000000","",""
"06:27:55.094","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.66","45.05","14.93","11.75","22.57","0.000000","0.000000","",""
"06:27:55.251","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","44.97","14.84","11.89","22.53","0.000000","0.000000","",""
"06:27:55.458","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.40","18.66","44.88","14.79","11.93","22.50","0.000000","0.000000","",""
"06:27:55.597","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.66","44.80","14.82","11.77","22.46","0.000000","0.000000","",""
"06:27:55.767","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.67","44.71","14.83","11.72","22.42","0.000000","0.000000","",""
"06:27:55.919","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","44.63","14.83","11.85","22.39","0.000000","0.000000","",""
"06:27:56.086","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.65","44.55","14.86","11.83","22.35","0.000000","0.000000","",""
"06:27:56.256","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","44.46","14.80","12.09","22.32","0.000000","0.000000","",""
"06:27:56.457","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.67","44.38","14.78","11.79","22.28","0.000000","0.000000","",""
"06:27:56.587","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.68","44.29","14.76","11.82","22.24","0.000000","0.000000","",""
"06:27:56.753","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.68","44.21","14.70","11.79","22.21","0.000000","0.000000","",""
"06:27:56.921","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","44.12","14.81","11.84","22.17","0.000000","0.000000","",""
"06:27:57.087","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.64","44.04","14.85","11.84","22.14","0.000000","0.000000","",""
"06:27:57.260","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46","18.66","43.95","14.90","11.81","22.10","0.000000","0.000000","",""
"06:27:57.430","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.64","43.87","14.93","11.87","22.07","0.000000","0.000000","",""
"06:27:57.589","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.62","43.78","14.88","11.76","22.03","0.000000","0.000000","",""
"06:27:57.759","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.63","43.70","14.72","11.82","22.00","0.000000","0.000000","",""
"06:27:57.943","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","43.61","14.77","11.79","21.96","0.000000","0.000000","",""
"06:27:58.089","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","43.53","14.68","11.76","21.93","0.000000","0.000000","",""
"06:27:58.276","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","43.44","14.76","11.76","21.89","0.000000","0.000000","",""
"06:27:58.425","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.64","43.36","14.95","11.86","21.85","0.000000","0.000000","",""
"06:27:58.593","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.62","43.27","14.73","11.93","21.82","0.000000","0.000000","",""
"06:27:58.757","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.64","43.19","14.89","12.07","21.78","0.000000","0.000000","",""
"06:27:58.930","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.64","43.10","14.93","11.92","21.75","0.000000","0.000000","",""
"06:27:59.104","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.62","43.01","14.65","11.89","21.71","0.000000","0.000000","",""
"06:27:59.265","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.61","42.93","14.88","11.75","21.68","0.000000","0.000000","",""
"06:27:59.429","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.63","42.85","14.96","11.90","21.64","0.000000","0.000000","",""
"06:27:59.595","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.66","42.76","15.01","11.75","21.60","0.000000","0.000000","",""
"06:27:59.764","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","42.67","14.84","11.83","21.57","0.000000","0.000000","",""
"06:27:59.926","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","42.59","14.83","11.80","21.53","0.000000","0.000000","",""
"06:28:00.097","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.67","42.50","14.88","11.75","21.50","0.000000","0.000000","",""
"06:28:00.264","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.68","42.42","14.90","11.83","21.46","0.000000","0.000000","",""
"06:28:00.432","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","42.33","14.85","11.75","21.43","0.000000","0.000000","",""
"06:28:00.596","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.66","42.24","14.94","11.92","21.39","0.000000","0.000000","",""
"06:28:00.765","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.65","42.16","14.79","11.82","21.36","0.000000","0.000000","",""
"06:28:00.930","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.67","42.08","14.81","11.94","21.32","0.000000","0.000000","",""
"06:28:01.095","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.68","41.99","15.00","11.86","21.29","0.000000","0.000000","",""
"06:28:01.315","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.64","41.91","14.82","11.90","21.25","0.000000","0.000000","",""
"06:28:01.429","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.66","41.82","14.79","11.80","21.21","0.000000","0.000000","",""
"06:28:01.595","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.66","41.74","14.88","11.75","21.18","0.000000","0.000000","",""
"06:28:01.762","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","41.65","14.80","11.86","21.14","0.000000","0.000000","",""
"06:28:01.945","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.45","18.65","41.56","14.77","11.85","21.11","0.000000","0.000000","",""
"06:28:02.098","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","41.48","14.68","11.94","21.08","0.000000","0.000000","",""
"06:28:02.267","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.67","41.39","14.78","11.76","21.04","0.000000","0.000000","",""
"06:28:02.433","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.65","41.31","14.96","11.84","21.00","0.000000","0.000000","",""
"06:28:02.602","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","41.22","14.73","11.93","20.96","0.000000","0.000000","",""
"06:28:02.770","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.65","41.14","14.85","11.83","20.92","0.000000","0.000000","",""
"06:28:02.935","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","18.65","41.05","14.79","11.83","20.89","0.000000","0.000000","",""
"06:28:03.097","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.64","40.97","14.89","11.77","20.85","0.000000","0.000000","",""
"06:28:03.264","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.64","40.88","14.76","11.84","20.81","0.000000","0.000000","",""
"06:28:03.452","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.44","18.62","40.80","14.71","11.78","20.78","0.000000","0.000000","",""
"06:28:03.598","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.63","40.71","14.86","11.76","20.74","0.000000","0.000000","",""
"06:28:03.766","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.64","40.62","14.82","11.74","20.71","0.000000","0.000000","",""
"06:28:03.961","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.41","18.64","40.54","14.87","11.81","20.67","0.000000","0.000000","",""
"06:28:04.098","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.42","18.63","40.46","14.72","11.79","20.63","0.000000","0.000000","",""
"06:28:04.265","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.43","18.66","40.37","14.91","11.94","20.59","0.000000","0.000000","",""
